TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,UserRegionId,UserCountryId,UserCityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionCityName,AttractionCountryId,CountryId,AttractionCountry,AttractionRegionId,User_Region,User_RegionId,User_ContinentId,Attraction_Region,Attraction_RegionId,Attraction_ContinentId,Continent,AttractionType,VisitModeId,VisitMode,visitmode_avg_rating,User_Avg_Rating,User_Total_Visits,User_Mode_Avg_Rating,Attraction_Avg_Rating,Attraction_Total_Visits
70942,64998,2017,2,748,-1.1927163817443147,3.0,14.0,107.0,3567.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,3,2,1.2164842173320893,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
70943,6057,2017,2,748,0.8679380542014483,4.0,15.0,109.0,3687.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,2,1,-0.8194092198124423,0.34612448663218215,1.8256115417895824,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70944,74658,2017,2,748,-1.1927163817443147,3.0,11.0,69.0,863.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
70947,54574,2017,2,748,-1.1927163817443147,2.0,8.0,48.0,489.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,4,3,0.3261006562524137,-1.3968893039835417,-0.1954176964292416,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
70948,11924,2017,2,748,-1.1927163817443147,2.0,8.0,50.0,633.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
70950,73159,2016,4,748,0.8679380542014483,2.0,6.0,38.0,243.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Caribbean,6,2,Central Africa,1,1,America,10,5,4,-1.3914009021366462,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
70951,59320,2017,1,748,-0.16238916377143323,3.0,11.0,73.0,795.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,10,4,3,0.3261006562524137,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70953,63669,2017,2,748,0.8679380542014483,5.0,17.0,132.0,6160.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Central Europe,17,5,Central Africa,1,1,Europe,10,4,3,0.3261006562524137,-0.19018744894188688,0.09330076617344756,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70954,37920,2017,2,748,-1.1927163817443147,3.0,11.0,74.0,2453.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,0.21204650273866435,0.09330076617344756,0.20321786627416455,-0.002271397814545302,-0.033141577935861116
70956,9709,2017,2,748,0.8679380542014483,4.0,15.0,109.0,4940.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70957,12164,2017,2,748,0.8679380542014483,5.0,21.0,159.0,7546.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,10,2,1,-0.8194092198124423,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,-0.002271397814545302,-0.033141577935861116
70958,70505,2017,1,748,0.8679380542014483,4.0,15.0,109.0,535.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70960,51189,2017,2,748,0.8679380542014483,2.0,8.0,51.0,1607.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,5,4,-1.3914009021366462,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70961,5957,2017,2,748,-1.1927163817443147,5.0,19.0,145.0,6700.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern Europe,19,5,Central Africa,1,1,Europe,10,5,4,-1.3914009021366462,-0.19018744894188688,-0.1954176964292416,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
70962,71136,2017,1,748,0.8679380542014483,3.0,14.0,103.0,3354.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70965,45732,2017,2,748,0.8679380542014483,2.0,8.0,51.0,736.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,0.6142804544192166,0.09330076617344756,0.588704655010727,-0.002271397814545302,-0.033141577935861116
70966,57292,2017,1,748,-0.16238916377143323,2.0,8.0,48.0,580.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,0.4131634785789405,0.959456153981515,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
70969,36039,2017,1,748,-0.16238916377143323,5.0,20.0,155.0,7011.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Southern Europe,20,5,Central Africa,1,1,Europe,10,3,2,1.2164842173320893,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
70971,85960,2017,2,748,0.8679380542014483,2.0,8.0,51.0,2114.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
70973,82176,2017,2,748,0.8679380542014483,3.0,12.0,89.0,2623.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,10,3,2,1.2164842173320893,0.6142804544192166,0.09330076617344756,0.588704655010727,-0.002271397814545302,-0.033141577935861116
70974,84296,2017,1,748,-1.1927163817443147,3.0,11.0,74.0,2460.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,10,3,2,1.2164842173320893,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
70975,40596,2017,1,748,-0.16238916377143323,5.0,21.0,163.0,8226.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,10,4,3,0.3261006562524137,0.4131634785789405,1.5368930791868933,0.10684616909002445,-0.002271397814545302,-0.033141577935861116
70976,17602,2016,12,748,-0.16238916377143323,3.0,12.0,80.0,2534.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,10,4,3,0.3261006562524137,0.7148389423393542,0.3820192287761367,0.6850763521948671,-0.002271397814545302,-0.033141577935861116
70977,21337,2017,1,748,0.8679380542014483,5.0,20.0,157.0,7172.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Southern Europe,20,5,Central Africa,1,1,Europe,10,2,1,-0.8194092198124423,0.6142804544192166,0.09330076617344756,0.588704655010727,-0.002271397814545302,-0.033141577935861116
70978,79583,2016,11,748,-0.16238916377143323,4.0,15.0,109.0,5267.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,3,2,1.2164842173320893,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70979,80075,2017,1,748,-1.1927163817443147,4.0,15.0,109.0,1434.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,2,1,-0.8194092198124423,-2.6035911590251963,-0.1954176964292416,-2.4951896548817674,-0.002271397814545302,-0.033141577935861116
70980,51772,2017,1,748,-1.1927163817443147,2.0,8.0,51.0,1982.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
70981,34778,2016,8,748,-1.1927163817443147,4.0,15.0,109.0,535.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70982,22268,2017,1,748,-0.16238916377143323,5.0,21.0,163.0,426.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,10,2,1,-0.8194092198124423,-0.19018744894188688,0.09330076617344756,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70983,45958,2017,1,748,0.8679380542014483,2.0,8.0,51.0,1552.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,5,4,-1.3914009021366462,1.016514406099768,-0.1954176964292416,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70984,26849,2017,1,748,-1.1927163817443147,2.0,8.0,51.0,1537.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,5,4,-1.3914009021366462,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,-0.002271397814545302,-0.033141577935861116
70986,83855,2017,1,748,0.8679380542014483,5.0,17.0,133.0,6176.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Central Europe,17,5,Central Africa,1,1,Europe,10,2,1,-0.8194092198124423,1.016514406099768,-0.1954176964292416,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70987,47325,2016,7,748,0.8679380542014483,3.0,14.0,101.0,3013.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,5,4,-1.3914009021366462,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70988,70768,2017,1,748,-0.16238916377143323,2.0,8.0,51.0,2116.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,-0.19018744894188688,0.6707376913788259,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70989,73316,2017,1,748,-0.16238916377143323,4.0,15.0,109.0,1434.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,3,2,1.2164842173320893,0.1114880148185268,0.3820192287761367,0.10684616909002445,-0.002271397814545302,-0.033141577935861116
70990,55328,2016,12,748,0.8679380542014483,4.0,15.0,109.0,3687.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,2,1,-0.8194092198124423,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
70991,76605,2017,1,748,0.8679380542014483,3.0,11.0,69.0,2282.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,10,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70992,62943,2017,1,748,-0.16238916377143323,3.0,12.0,89.0,2623.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,10,3,2,1.2164842173320893,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
70994,1830,2017,1,748,0.8679380542014483,3.0,14.0,103.0,3380.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70995,39092,2017,1,748,-0.16238916377143323,5.0,21.0,163.0,8574.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,10,4,3,0.3261006562524137,0.4131634785789405,0.3820192287761367,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70996,18004,2017,1,748,-0.16238916377143323,5.0,17.0,125.0,5954.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Central Europe,17,5,Central Africa,1,1,Europe,10,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70997,69480,2017,1,748,-1.1927163817443147,2.0,8.0,51.0,1875.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
70998,56182,2017,1,748,0.8679380542014483,4.0,15.0,109.0,535.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
70999,13099,2016,6,748,-0.16238916377143323,5.0,21.0,158.0,7214.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,10,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
71000,4319,2017,1,748,-0.16238916377143323,4.0,15.0,109.0,5267.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
71001,15416,2017,1,748,-1.1927163817443147,5.0,19.0,144.0,6609.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern Europe,19,5,Central Africa,1,1,Europe,10,3,2,1.2164842173320893,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,-0.002271397814545302,-0.033141577935861116
71002,39988,2017,1,748,-0.16238916377143323,3.0,14.0,105.0,1399.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,0.6142804544192166,0.09330076617344756,0.588704655010727,-0.002271397814545302,-0.033141577935861116
71003,60026,2017,1,748,-1.1927163817443147,3.0,14.0,103.0,3381.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,5,4,-1.3914009021366462,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,-0.002271397814545302,-0.033141577935861116
71004,86452,2017,1,748,0.8679380542014483,3.0,14.0,101.0,3260.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,0.4131634785789405,-0.1954176964292416,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
71005,75169,2017,1,748,0.8679380542014483,3.0,11.0,71.0,2416.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,1.016514406099768,0.09330076617344756,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
71006,76224,2017,1,748,0.8679380542014483,4.0,16.0,115.0,1169.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Oceania,16,4,Central Africa,1,1,Australia & Oceania,10,3,2,1.2164842173320893,-0.19018744894188688,0.6707376913788259,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
71007,56260,2017,1,748,-1.1927163817443147,3.0,13.0,97.0,2960.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South Asia,13,3,Central Africa,1,1,Asia,10,3,2,1.2164842173320893,-1.6985647677439553,0.3820192287761367,-1.6278443802245035,-0.002271397814545302,-0.033141577935861116
71009,68376,2017,1,748,0.8679380542014483,3.0,14.0,105.0,3503.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
71011,18808,2017,1,748,-0.16238916377143323,3.0,13.0,93.0,2813.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South Asia,13,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,0.8153974302594917,0.959456153981515,0.7814480493790072,-0.002271397814545302,-0.033141577935861116
71012,69395,2017,1,748,0.8679380542014483,3.0,14.0,101.0,3151.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,3,2,1.2164842173320893,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
71013,48343,2016,12,748,-1.1927163817443147,5.0,21.0,158.0,7207.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,10,5,4,-1.3914009021366462,-0.5924214006224386,0.09330076617344756,-0.7604991055672395,-0.002271397814545302,-0.033141577935861116
71015,67895,2016,12,748,-1.1927163817443147,5.0,19.0,141.0,6424.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern Europe,19,5,Central Africa,1,1,Europe,10,3,2,1.2164842173320893,-1.3968893039835417,-0.1954176964292416,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
71018,30127,2017,1,748,-0.16238916377143323,4.0,15.0,109.0,1434.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
71019,40816,2017,1,748,-0.16238916377143323,2.0,8.0,48.0,468.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
71020,73715,2016,12,748,0.8679380542014483,2.0,8.0,51.0,1327.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,4,3,0.3261006562524137,0.7751740350914367,0.6707376913788259,0.588704655010727,-0.002271397814545302,-0.033141577935861116
71024,23841,2016,5,748,0.8679380542014483,1.0,2.0,6.0,18.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,East Africa,2,1,Central Africa,1,1,Africa,10,4,3,0.3261006562524137,1.016514406099768,-0.1954176964292416,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
71025,83628,2016,8,748,0.8679380542014483,3.0,12.0,89.0,2623.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,10,4,3,0.3261006562524137,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
71026,8092,2017,1,748,0.8679380542014483,2.0,8.0,48.0,517.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
71027,58917,2017,1,748,-0.16238916377143323,4.0,15.0,109.0,161.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,10,3,2,1.2164842173320893,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
71029,34730,2017,1,748,-0.16238916377143323,4.0,16.0,112.0,5473.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Oceania,16,4,Central Africa,1,1,Australia & Oceania,10,4,3,0.3261006562524137,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
71030,77297,2016,12,748,0.8679380542014483,2.0,8.0,51.0,2046.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,3,2,1.2164842173320893,1.016514406099768,0.09330076617344756,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
71031,51252,2016,12,748,-0.16238916377143323,3.0,13.0,93.0,2690.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South Asia,13,3,Central Africa,1,1,Asia,10,2,1,-0.8194092198124423,0.4131634785789405,0.959456153981515,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
71032,22299,2017,1,748,-0.16238916377143323,5.0,17.0,135.0,6233.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Central Europe,17,5,Central Africa,1,1,Europe,10,4,3,0.3261006562524137,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.002271397814545302,-0.033141577935861116
71033,75533,2017,1,748,-1.1927163817443147,3.0,14.0,106.0,3551.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,10,3,2,1.2164842173320893,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.002271397814545302,-0.033141577935861116
71034,84788,2016,12,748,-1.1927163817443147,3.0,13.0,93.0,2708.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,South Asia,13,3,Central Africa,1,1,Asia,10,3,2,1.2164842173320893,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,-0.002271397814545302,-0.033141577935861116
71035,84114,2017,1,748,0.8679380542014483,2.0,8.0,48.0,26.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,10,4,3,0.3261006562524137,0.6142804544192166,0.09330076617344756,0.3959612606424458,-0.002271397814545302,-0.033141577935861116
71038,75637,2017,1,748,0.8679380542014483,5.0,21.0,163.0,426.0,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,10,4,3,0.3261006562524137,1.016514406099768,0.6707376913788259,0.9741914437472885,-0.002271397814545302,-0.033141577935861116
